,Date,Species,Trap,Longitude,Latitude,Unnamed: 0,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
9072,2013-07-25,CULEX RESTUANS,T220,-87.69181,41.963976,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9073,2013-07-25,CULEX RESTUANS,T003,-87.757639,41.964242,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9074,2013-07-25,CULEX PIPIENS/RESTUANS,T008,-87.77792099999998,42.008314,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9075,2013-07-25,CULEX RESTUANS,T008,-87.77792099999998,42.008314,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9076,2013-07-25,CULEX RESTUANS,T008,-87.77792099999998,42.008314,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9077,2013-07-25,CULEX PIPIENS/RESTUANS,T012,-87.747113,41.991429,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9078,2013-07-25,CULEX RESTUANS,T012,-87.747113,41.991429,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9079,2013-07-25,CULEX RESTUANS,T012,-87.747113,41.991429,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9080,2013-07-25,CULEX PIPIENS/RESTUANS,T043,-87.694991,41.857402,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9081,2013-07-25,CULEX RESTUANS,T043,-87.694991,41.857402,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9082,2013-07-25,CULEX PIPIENS/RESTUANS,T047,-87.696269,41.868142,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9083,2013-07-25,CULEX PIPIENS/RESTUANS,T013,-87.785288,41.923738,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9084,2013-07-25,CULEX PIPIENS/RESTUANS,T018,-87.66214000000002,42.010412,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9085,2013-07-25,CULEX RESTUANS,T018,-87.66214000000002,42.010412,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9086,2013-07-25,CULEX PIPIENS/RESTUANS,T030,-87.716788,41.89923,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9087,2013-07-25,CULEX RESTUANS,T030,-87.716788,41.89923,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9088,2013-07-25,CULEX PIPIENS/RESTUANS,T017,-87.777189,41.960616,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9089,2013-07-25,CULEX RESTUANS,T017,-87.777189,41.960616,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9090,2013-07-25,CULEX PIPIENS/RESTUANS,T095,-87.70373599999998,41.704336,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9091,2013-07-25,CULEX RESTUANS,T095,-87.70373599999998,41.704336,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9092,2013-07-25,CULEX PIPIENS/RESTUANS,T039,-87.726737,41.911824,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9093,2013-07-25,CULEX PIPIENS/RESTUANS,T061,-87.679447,41.801179,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9094,2013-07-25,CULEX RESTUANS,T061,-87.679447,41.801179,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9095,2013-07-25,CULEX RESTUANS,T062,-87.71188000000002,41.800737,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9096,2013-07-25,CULEX RESTUANS,T065,-87.752411,41.778297,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9097,2013-07-25,CULEX PIPIENS/RESTUANS,T066,-87.703047,41.77166,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9098,2013-07-25,CULEX RESTUANS,T066,-87.703047,41.77166,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9099,2013-07-25,CULEX PIPIENS/RESTUANS,T069,-87.678649,41.768388,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9100,2013-07-25,CULEX RESTUANS,T069,-87.678649,41.768388,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9101,2013-07-25,CULEX RESTUANS,T073,-87.60088,41.773215,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9102,2013-07-25,CULEX PIPIENS/RESTUANS,T074,-87.66634300000003,41.822536,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9103,2013-07-25,CULEX RESTUANS,T074,-87.66634300000003,41.822536,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9104,2013-07-25,CULEX TERRITANS,T074,-87.66634300000003,41.822536,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9105,2013-07-25,CULEX PIPIENS/RESTUANS,T077,-87.586427,41.778748,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9106,2013-07-25,CULEX PIPIENS/RESTUANS,T079,-87.562889,41.766202,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9107,2013-07-25,CULEX PIPIENS/RESTUANS,T080,-87.612922,41.754676,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9108,2013-07-25,CULEX RESTUANS,T080,-87.612922,41.754676,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9109,2013-07-25,CULEX PIPIENS/RESTUANS,T082,-87.642984,41.803423,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9110,2013-07-25,CULEX RESTUANS,T082,-87.642984,41.803423,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9111,2013-07-25,CULEX PIPIENS,T082,-87.642984,41.803423,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9112,2013-07-25,CULEX PIPIENS/RESTUANS,T083,-87.590773,41.754292,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9113,2013-07-25,CULEX RESTUANS,T083,-87.590773,41.754292,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9114,2013-07-25,CULEX PIPIENS/RESTUANS,T114,-87.736812,41.798697,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9115,2013-07-25,CULEX RESTUANS,T114,-87.736812,41.798697,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9116,2013-07-25,CULEX PIPIENS/RESTUANS,T155,-87.778927,41.776156,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9117,2013-07-25,CULEX RESTUANS,T155,-87.778927,41.776156,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9118,2013-07-25,CULEX PIPIENS/RESTUANS,T063,-87.726549,41.82561,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9119,2013-07-25,CULEX PIPIENS/RESTUANS,T115,-87.599862,41.673408,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9120,2013-07-25,CULEX RESTUANS,T115,-87.599862,41.673408,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9121,2013-07-25,CULEX RESTUANS,T115,-87.599862,41.673408,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9122,2013-07-25,CULEX RESTUANS,T138,-87.585413,41.72646500000001,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9123,2013-07-25,CULEX PIPIENS/RESTUANS,T209,-87.546587,41.740641,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9124,2013-07-25,CULEX RESTUANS,T209,-87.546587,41.740641,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9125,2013-07-25,CULEX PIPIENS,T209,-87.546587,41.740641,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9126,2013-07-25,CULEX RESTUANS,T212,-87.535198,41.680946,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9127,2013-07-25,CULEX PIPIENS/RESTUANS,T128,-87.56566600000002,41.704572,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9128,2013-07-25,CULEX RESTUANS,T128,-87.56566600000002,41.704572,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9129,2013-07-25,CULEX RESTUANS,T099,-87.55551,41.733643,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9130,2013-07-25,CULEX RESTUANS,T102,-87.605294,41.750498,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9131,2013-07-25,CULEX PIPIENS/RESTUANS,T027,-87.728492,41.98480900000001,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9132,2013-07-25,CULEX RESTUANS,T027,-87.728492,41.98480900000001,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9133,2013-07-25,CULEX PIPIENS/RESTUANS,T221,-87.53869300000002,41.659112,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9134,2013-07-25,CULEX PIPIENS/RESTUANS,T221,-87.53869300000002,41.659112,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9135,2013-07-25,CULEX RESTUANS,T221,-87.53869300000002,41.659112,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9136,2013-07-25,CULEX RESTUANS,T221,-87.53869300000002,41.659112,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9137,2013-07-25,CULEX RESTUANS,T221,-87.53869300000002,41.659112,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9138,2013-07-25,CULEX PIPIENS/RESTUANS,T009,-87.862995,41.99247800000001,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9139,2013-07-25,CULEX RESTUANS,T009,-87.862995,41.99247800000001,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9140,2013-07-25,CULEX RESTUANS,T009,-87.862995,41.99247800000001,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9141,2013-07-25,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9142,2013-07-25,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9143,2013-07-25,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9144,2013-07-25,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9145,2013-07-25,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9146,2013-07-25,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9147,2013-07-25,CULEX PIPIENS/RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9148,2013-07-25,CULEX RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9149,2013-07-25,CULEX RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9150,2013-07-25,CULEX RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9151,2013-07-25,CULEX RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9152,2013-07-25,CULEX RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9153,2013-07-25,CULEX RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9154,2013-07-25,CULEX RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9155,2013-07-25,CULEX RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9156,2013-07-25,CULEX RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9157,2013-07-25,CULEX RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9158,2013-07-25,CULEX RESTUANS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9159,2013-07-25,CULEX PIPIENS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9160,2013-07-25,CULEX PIPIENS,T900,-87.890615,41.974689,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9161,2013-07-25,CULEX PIPIENS/RESTUANS,T903,-87.930995,41.957799,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9162,2013-07-25,CULEX RESTUANS,T903,-87.930995,41.957799,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9163,2013-07-25,CULEX RESTUANS,T222,-87.746381,41.925198,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9164,2013-07-25,CULEX PIPIENS/RESTUANS,T223,-87.805059,41.973845,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9165,2013-07-25,CULEX PIPIENS/RESTUANS,T225,-87.731435,41.743402,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9166,2013-07-25,CULEX RESTUANS,T225,-87.731435,41.743402,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9167,2013-07-25,CULEX PIPIENS,T225,-87.731435,41.743402,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9168,2013-07-25,CULEX PIPIENS/RESTUANS,T227,-87.60096300000002,41.728495,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
9169,2013-07-25,CULEX RESTUANS,T227,-87.60096300000002,41.728495,85,87.0,69.9,78.6,3.7,63.1,68.7,0.0,13.6,434.3,1921.7,"['TS', 'RA', 'BR', 'TSRA']",0.0,0.0,0.0,0.1,29.2,29.9,7.2,12.6,9.3
