,Latitude,Longitude,Type
13710,41.98741333333329,-87.6785916666667,Spray
13711,41.986976666666706,-87.6790633333333,Spray
13712,41.986931666666706,-87.67966,Spray
13713,41.986959999999996,-87.6803283333333,Spray
13714,41.987083333333295,-87.6809833333333,Spray
13715,41.987075,-87.68167,Spray
13716,41.9869533333333,-87.68222,Spray
13717,41.986996666666705,-87.6826166666667,Spray
13718,41.9871166666667,-87.68307,Spray
13719,41.98729,-87.6836066666667,Spray
13720,41.98751,-87.6842266666667,Spray
13721,41.987508333333295,-87.6847366666667,Spray
13722,41.9873883333333,-87.685245,Spray
13723,41.9873016666667,-87.6859433333333,Spray
13724,41.98697,-87.6863816666667,Spray
13725,41.986453333333294,-87.6863916666667,Spray
13726,41.985915000000006,-87.6864516666667,Spray
13727,41.9853966666667,-87.68655,Spray
13728,41.985246666666704,-87.6868166666667,Spray
13729,41.985243333333294,-87.686685,Spray
13730,41.98476166666671,-87.6866416666667,Spray
13731,41.984345000000005,-87.6866166666667,Spray
13732,41.984105,-87.686145,Spray
13733,41.9841216666667,-87.6855416666667,Spray
13734,41.9842333333333,-87.68491,Spray
13735,41.9846966666667,-87.68455166666669,Spray
13736,41.9852333333333,-87.6845583333333,Spray
13737,41.9857333333333,-87.68458000000001,Spray
13738,41.9859766666667,-87.6848666666667,Spray
13739,41.986006666666704,-87.6854933333333,Spray
13740,41.9855883333333,-87.6856066666667,Spray
13741,41.9851016666667,-87.68557,Spray
13742,41.985051666666706,-87.6850133333333,Spray
13743,41.9850833333333,-87.6843216666667,Spray
13744,41.9851233333333,-87.6836266666667,Spray
13745,41.9851183333333,-87.6829183333333,Spray
13746,41.9849716666667,-87.68221,Spray
13747,41.984925,-87.6814816666667,Spray
13748,41.985345,-87.6811716666667,Spray
13749,41.98583,-87.681075,Spray
13750,41.986228333333294,-87.6806333333333,Spray
13751,41.986245000000004,-87.680215,Spray
13752,41.98581,-87.68016999999999,Spray
13753,41.985315,-87.6799883333333,Spray
13754,41.985021666666704,-87.68008499999999,Spray
13755,41.985178333333295,-87.6805316666667,Spray
13756,41.985634999999995,-87.6807083333333,Spray
13757,41.98612,-87.6807983333333,Spray
13758,41.986321666666704,-87.6813766666667,Spray
13759,41.986075,-87.6819483333333,Spray
13760,41.9859983333333,-87.6826,Spray
13761,41.985856666666706,-87.6829183333333,Spray
13762,41.985406666666705,-87.6829066666667,Spray
13763,41.98513,-87.682905,Spray
13764,41.9850083333333,-87.68222166666669,Spray
13765,41.984953333333294,-87.6815366666667,Spray
13766,41.98494,-87.6807833333333,Spray
13767,41.9850166666667,-87.6800866666667,Spray
13768,41.9851516666667,-87.67945999999999,Spray
13769,41.9854183333333,-87.679295,Spray
13770,41.9858616666667,-87.6794883333333,Spray
13771,41.98638,-87.6794666666667,Spray
13772,41.9867616666667,-87.6792733333333,Spray
13773,41.987155,-87.6788616666667,Spray
13774,41.9871916666667,-87.67824499999999,Spray
13775,41.9868033333333,-87.6777616666667,Spray
13776,41.986518333333294,-87.67783666666669,Spray
13777,41.986185,-87.6783816666667,Spray
13778,41.985628333333295,-87.6780816666667,Spray
13779,41.985325,-87.6777283333333,Spray
13780,41.984956666666704,-87.6778283333333,Spray
13781,41.984795,-87.6776783333333,Spray
13782,41.984815000000005,-87.6769266666667,Spray
13783,41.984595,-87.676715,Spray
13784,41.984198333333296,-87.67698,Spray
13785,41.9839016666667,-87.6773933333333,Spray
13786,41.9838033333333,-87.6779083333333,Spray
13787,41.983971666666704,-87.6782933333333,Spray
13788,41.984328333333295,-87.678345,Spray
13789,41.984629999999996,-87.677975,Spray
13790,41.985006666666706,-87.6777183333333,Spray
13791,41.98544333333329,-87.677875,Spray
13792,41.985358333333295,-87.678855,Spray
13793,41.984961666666706,-87.678955,Spray
13794,41.984605,-87.6790633333333,Spray
13795,41.9842066666667,-87.6793016666667,Spray
13796,41.9838433333333,-87.679255,Spray
13797,41.983575,-87.6797233333333,Spray
13798,41.9835383333333,-87.6802316666667,Spray
13799,41.983658333333295,-87.680295,Spray
13800,41.9841333333333,-87.6801966666667,Spray
13801,41.9843183333333,-87.680565,Spray
13802,41.984261666666704,-87.6812933333333,Spray
13803,41.98422,-87.68191999999999,Spray
13804,41.983836666666704,-87.6823133333333,Spray
13805,41.98349,-87.68269000000001,Spray
13806,41.983476666666704,-87.6828433333333,Spray
13807,41.9838633333333,-87.683155,Spray
13808,41.984173333333295,-87.6834066666667,Spray
13809,41.984581666666706,-87.6836416666667,Spray
13810,41.9849216666667,-87.6837883333333,Spray
13811,41.98509,-87.68330999999999,Spray
13812,41.985566666666706,-87.68288333333331,Spray
13813,41.986005,-87.6830833333333,Spray
13814,41.985965,-87.6838266666667,Spray
13815,41.9859483333333,-87.6845266666667,Spray
13816,41.9854616666667,-87.6845683333333,Spray
13817,41.98489666666671,-87.6845666666667,Spray
13818,41.984415000000006,-87.6845716666667,Spray
13819,41.983926666666704,-87.68454,Spray
13820,41.9835583333333,-87.6845116666667,Spray
13821,41.983521666666704,-87.68515,Spray
13822,41.98347333333329,-87.6858616666667,Spray
13823,41.983436666666705,-87.68665666666669,Spray
13824,41.9834033333333,-87.6874183333333,Spray
13825,41.983395,-87.6881533333333,Spray
13826,41.983709999999995,-87.6885166666667,Spray
13827,41.983926666666704,-87.68847,Spray
13828,41.983655,-87.6885016666667,Spray
13829,41.983335,-87.6884316666667,Spray
13830,41.983258333333296,-87.687875,Spray
13831,41.982715,-87.6878116666667,Spray
13832,41.982275,-87.68815,Spray
13833,41.9819483333333,-87.68825333333331,Spray
13834,41.9817933333333,-87.68825,Spray
13835,41.9813383333333,-87.6882416666667,Spray
13836,41.980976666666706,-87.68799999999999,Spray
13837,41.980979999999995,-87.6873083333333,Spray
13838,41.98104,-87.6865866666667,Spray
13839,41.98107,-87.68588000000001,Spray
13840,41.981036666666704,-87.685355,Spray
13841,41.9814983333333,-87.6853516666667,Spray
13842,41.981998333333294,-87.685585,Spray
13843,41.9824833333333,-87.685445,Spray
13844,41.9826666666667,-87.6857883333333,Spray
13845,41.9822416666667,-87.6856416666667,Spray
13846,41.98186,-87.68560500000001,Spray
13847,41.981925,-87.6861883333333,Spray
13848,41.9819316666667,-87.68689,Spray
13849,41.981895,-87.6875983333333,Spray
13850,41.9818816666667,-87.68818,Spray
13851,41.982153333333294,-87.6883016666667,Spray
13852,41.982651666666705,-87.6879366666667,Spray
13853,41.9831783333333,-87.68774,Spray
13854,41.983284999999995,-87.68715999999999,Spray
13855,41.983290000000004,-87.6864333333333,Spray
13856,41.983321666666704,-87.6859966666667,Spray
13857,41.98302,-87.68576,Spray
13858,41.9824583333333,-87.6854533333333,Spray
13859,41.982365,-87.6847783333333,Spray
13860,41.98273,-87.6841783333333,Spray
13861,41.9830683333333,-87.68366,Spray
13862,41.9831133333333,-87.68306333333331,Spray
13863,41.9826383333333,-87.6830283333333,Spray
13864,41.9822783333333,-87.682695,Spray
13865,41.982023333333295,-87.6826816666667,Spray
13866,41.981668333333296,-87.6829033333333,Spray
13867,41.981345000000005,-87.68303,Spray
13868,41.98114,-87.6833,Spray
13869,41.980908333333296,-87.6836816666667,Spray
13870,41.980934999999995,-87.684085,Spray
13871,41.981283333333295,-87.68430500000001,Spray
13872,41.981685,-87.6842866666667,Spray
13873,41.98196,-87.683735,Spray
13874,41.98206,-87.6831516666667,Spray
13875,41.982115,-87.6826216666667,Spray
13876,41.9825266666667,-87.6828883333333,Spray
13877,41.98302,-87.6829316666667,Spray
13878,41.983261666666706,-87.6830933333333,Spray
13879,41.9832683333333,-87.6837883333333,Spray
13880,41.9832833333333,-87.68446999999999,Spray
13881,41.983265,-87.6851333333333,Spray
13882,41.9832433333333,-87.6858133333333,Spray
13883,41.983215,-87.6865366666667,Spray
13884,41.9832016666667,-87.6873516666667,Spray
13885,41.983059999999995,-87.6876083333333,Spray
13886,41.9832033333333,-87.687875,Spray
13887,41.983265,-87.6872433333333,Spray
13888,41.9832916666667,-87.686475,Spray
13889,41.983371666666706,-87.68576,Spray
13890,41.982943333333296,-87.6856033333333,Spray
13891,41.982475,-87.68545999999999,Spray
13892,41.9819966666667,-87.6855566666667,Spray
13893,41.981495,-87.6853266666667,Spray
13894,41.9809133333333,-87.6853416666667,Spray
13895,41.980388333333295,-87.6852783333333,Spray
13896,41.98015,-87.68466,Spray
13897,41.9805416666667,-87.6841633333333,Spray
13898,41.9812316666667,-87.684375,Spray
13899,41.981728333333294,-87.68412,Spray
13900,41.981970000000004,-87.6834266666667,Spray
13901,41.9820383333333,-87.6827433333333,Spray
13902,41.9818583333333,-87.6826833333333,Spray
13903,41.9813883333333,-87.6829183333333,Spray
13904,41.9809666666667,-87.6833166666667,Spray
13905,41.9807083333333,-87.68386833333331,Spray
13906,41.9804933333333,-87.6841366666667,Spray
13907,41.980084999999995,-87.6844283333333,Spray
13908,41.98005,-87.6851383333333,Spray
13909,41.9799116666667,-87.6855933333333,Spray
13910,41.9796,-87.68601833333331,Spray
13911,41.997975,-87.7909116666667,Spray
13912,41.99857,-87.7909066666667,Spray
13913,41.9995,-87.79091,Spray
13914,41.999970000000005,-87.7908966666667,Spray
13915,42.000086666666704,-87.7906883333333,Spray
13916,41.999793333333294,-87.7908416666667,Spray
13917,41.9992533333333,-87.79086,Spray
13918,41.999125,-87.7912466666667,Spray
13919,41.999131666666706,-87.7920066666667,Spray
13920,41.999463333333296,-87.7922616666667,Spray
13921,42.0000333333333,-87.79226,Spray
13922,42.0006133333333,-87.7922683333333,Spray
13923,42.000965,-87.79298,Spray
13924,42.00096,-87.79375,Spray
13925,42.0006083333333,-87.7939066666667,Spray
13926,42.0002283333333,-87.7938966666667,Spray
13927,41.9997383333333,-87.7938933333333,Spray
13928,41.999265,-87.7939233333333,Spray
13929,41.9992,-87.7944466666667,Spray
13930,41.999188333333294,-87.79516833333331,Spray
13931,41.999445,-87.7954766666667,Spray
13932,41.999970000000005,-87.79549,Spray
13933,42.0001,-87.7949783333333,Spray
13934,42.0001066666667,-87.7943233333333,Spray
13935,41.999911666666705,-87.7939416666667,Spray
13936,41.999191666666704,-87.794375,Spray
13937,41.9991833333333,-87.7950133333333,Spray
13938,41.99928,-87.7955466666667,Spray
13939,41.999778333333296,-87.79555,Spray
13940,42.000268333333295,-87.7955433333333,Spray
13941,42.0007433333333,-87.79556,Spray
13942,42.000916666666704,-87.79598,Spray
13943,42.000921666666706,-87.796705,Spray
13944,42.000715,-87.797085,Spray
13945,42.000243333333295,-87.79709,Spray
13946,41.9997633333333,-87.79713000000001,Spray
13947,41.999225,-87.7971083333333,Spray
13948,41.998788333333295,-87.7974133333333,Spray
13949,41.9986866666667,-87.798025,Spray
13950,41.9992433333333,-87.7981016666667,Spray
13951,41.9998316666667,-87.7981116666667,Spray
13952,41.9999716666667,-87.79861,Spray
13953,41.999973333333294,-87.799255,Spray
13954,41.9994733333333,-87.79925,Spray
13955,41.998845,-87.7991366666667,Spray
13956,41.9984916666667,-87.7994,Spray
13957,41.998326666666706,-87.7999783333333,Spray
13958,41.9988066666667,-87.800075,Spray
13959,41.99935,-87.8001966666667,Spray
13960,41.9998583333333,-87.80031833333331,Spray
13961,41.999955,-87.7997233333333,Spray
13962,41.9999683333333,-87.79901833333331,Spray
13963,41.99998,-87.798125,Spray
13964,41.999976666666704,-87.7973383333333,Spray
13965,42.00022,-87.7971033333333,Spray
13966,42.0007966666667,-87.79711,Spray
13967,42.00094,-87.796425,Spray
13968,42.000941666666705,-87.79560500000001,Spray
13969,42.00095,-87.79475500000001,Spray
13970,42.000963333333296,-87.7939016666667,Spray
13971,42.0009716666667,-87.79308499999999,Spray
13972,42.0009733333333,-87.79225833333331,Spray
13973,41.999168333333294,-87.7898116666667,Spray
13974,41.998979999999996,-87.79043,Spray
13975,41.999171666666705,-87.7910883333333,Spray
13976,41.999185,-87.7918033333333,Spray
13977,41.9991866666667,-87.792415,Spray
13978,41.999175,-87.7930483333333,Spray
13979,41.9991666666667,-87.7936966666667,Spray
13980,41.9991666666667,-87.79437,Spray
13981,41.9991583333333,-87.7950216666667,Spray
13982,41.999128333333296,-87.7956116666667,Spray
13983,41.998979999999996,-87.7963,Spray
13984,41.9988633333333,-87.79695833333331,Spray
13985,41.998745,-87.7976466666667,Spray
13986,41.99862,-87.7982616666667,Spray
13987,41.99853833333329,-87.7987716666667,Spray
13988,41.998523333333296,-87.7991283333333,Spray
13989,41.99837,-87.7997116666667,Spray
13990,41.998146666666706,-87.800345,Spray
13991,41.998025,-87.800815,Spray
13992,41.9985083333333,-87.801005,Spray
13993,41.99904,-87.8011416666667,Spray
13994,41.999571666666704,-87.801275,Spray
13995,41.999965,-87.80148,Spray
13996,42.0004366666667,-87.801635,Spray
13997,42.000986666666705,-87.8016416666667,Spray
13998,42.00131,-87.8016616666667,Spray
13999,42.001496666666704,-87.8018766666667,Spray
14000,42.001490000000004,-87.8023766666667,Spray
14001,42.00143,-87.80282,Spray
14002,42.000915,-87.8028583333333,Spray
14003,42.00038,-87.8028733333333,Spray
14004,41.999571666666704,-87.8028966666667,Spray
14005,41.999015,-87.80290500000001,Spray
14006,41.998470000000005,-87.80291333333331,Spray
14007,41.9978783333333,-87.802925,Spray
14008,41.9977466666667,-87.8038766666667,Spray
14009,41.997859999999996,-87.8045733333333,Spray
14010,41.9981516666667,-87.8048216666667,Spray
14011,41.998684999999995,-87.804825,Spray
14012,41.999185,-87.8048466666667,Spray
14013,41.999728333333294,-87.8048466666667,Spray
14014,42.000005,-87.80449,Spray
14015,42.000246666666705,-87.80417,Spray
14016,42.000806666666705,-87.8041566666667,Spray
14017,42.001329999999996,-87.8041633333333,Spray
14018,42.001535,-87.8038633333333,Spray
14019,42.001535,-87.8031666666667,Spray
14020,42.0015333333333,-87.8025366666667,Spray
14021,42.0015366666667,-87.8019033333333,Spray
14022,42.001235,-87.8017683333333,Spray
14023,42.000895,-87.80176166666669,Spray
14024,42.0002983333333,-87.801775,Spray
14025,42.000005,-87.8024533333333,Spray
14026,42.0000083333333,-87.80324499999999,Spray
14027,41.999981666666706,-87.804005,Spray
14028,41.99996166666671,-87.8047366666667,Spray
14029,41.999425,-87.8048316666667,Spray
14030,41.9988883333333,-87.8048333333333,Spray
14031,41.998670000000004,-87.80524333333331,Spray
14032,41.9986416666667,-87.8059216666667,Spray
14033,41.999398333333296,-87.8066466666667,Spray
14034,41.999515,-87.8061583333333,Spray
14035,41.9995166666667,-87.8054566666667,Spray
14036,41.9995916666667,-87.8048783333333,Spray
14037,41.999976666666704,-87.80495,Spray
14038,42.000716666666705,-87.805305,Spray
14039,42.0005933333333,-87.80534166666669,Spray
14040,42.000145,-87.8053483333333,Spray
14041,41.9999966666667,-87.80513,Spray
14042,41.99973,-87.80490999999999,Spray
14043,41.999145,-87.80489666666669,Spray
14044,41.998673333333294,-87.80501833333331,Spray
14045,41.9986683333333,-87.805745,Spray
14046,41.998658333333296,-87.8064333333333,Spray
14047,41.9986883333333,-87.8067666666667,Spray
14048,41.998906666666706,-87.80722166666669,Spray
14049,41.9992316666667,-87.8077566666667,Spray
14050,41.999565000000004,-87.808305,Spray
14051,41.99992,-87.8088933333333,Spray
14052,42.000268333333295,-87.8094583333333,Spray
14053,42.000603333333295,-87.8099866666667,Spray
14054,42.0009316666667,-87.81053666666669,Spray
14055,42.001265000000004,-87.8110883333333,Spray
14056,42.0016066666667,-87.8115233333333,Spray
14057,42.002159999999996,-87.8115233333333,Spray
14058,42.0026083333333,-87.8115433333333,Spray
14059,42.003105,-87.811545,Spray
14060,42.0036166666667,-87.8115583333333,Spray
14061,42.0040866666667,-87.811585,Spray
14062,42.0042166666667,-87.81119833333331,Spray
14063,42.004236666666706,-87.8106483333333,Spray
14064,42.0039733333333,-87.8104383333333,Spray
14065,42.0034383333333,-87.8104316666667,Spray
14066,42.002945000000004,-87.810425,Spray
14067,42.0024683333333,-87.8104266666667,Spray
14068,42.002109999999995,-87.8104033333333,Spray
14069,42.001718333333294,-87.81044,Spray
14070,42.0012133333333,-87.8106416666667,Spray
14071,42.00085666666671,-87.8105,Spray
14072,42.0005016666667,-87.8099116666667,Spray
14073,42.000451666666706,-87.80946,Spray
14074,42.000868333333294,-87.80925500000001,Spray
14075,42.001413333333296,-87.8092583333333,Spray
14076,42.0019583333333,-87.8092516666667,Spray
14077,42.00243333333329,-87.8092533333333,Spray
14078,42.0028933333333,-87.8092666666667,Spray
14079,42.003479999999996,-87.8092666666667,Spray
14080,42.004059999999996,-87.80926,Spray
14081,42.004301666666706,-87.8090816666667,Spray
14082,42.004323333333296,-87.8083316666667,Spray
14083,42.0041033333333,-87.8080566666667,Spray
14084,42.003561666666705,-87.8080433333333,Spray
14085,42.002955,-87.80804499999999,Spray
14086,42.002238333333295,-87.8080366666667,Spray
14087,42.001815,-87.8080216666667,Spray
14088,42.001228333333295,-87.808035,Spray
14089,42.000733333333294,-87.80802,Spray
14090,42.00015,-87.8080283333333,Spray
14091,41.999793333333294,-87.8083016666667,Spray
14092,41.99944,-87.807965,Spray
14093,41.9990466666667,-87.8073183333333,Spray
14094,42.000921666666706,-87.8068716666667,Spray
14095,42.0009233333333,-87.80746500000001,Spray
14096,42.00097,-87.8079516666667,Spray
14097,42.0015166666667,-87.80796,Spray
14098,42.002078333333294,-87.8079533333333,Spray
14099,42.0025783333333,-87.80795,Spray
14100,42.00267,-87.8073416666667,Spray
14101,42.00448,-87.8072866666667,Spray
14102,42.004453333333295,-87.8079683333333,Spray
14103,42.004431666666704,-87.80865666666669,Spray
14104,42.004408333333295,-87.8093233333333,Spray
14105,42.0043966666667,-87.8098766666667,Spray
14106,42.004375,-87.810485,Spray
14107,42.0043483333333,-87.811105,Spray
14108,42.004278333333296,-87.8115166666667,Spray
14109,42.00383,-87.8115033333333,Spray
14110,42.003291666666705,-87.8115183333333,Spray
14111,42.0027716666667,-87.8115283333333,Spray
14112,42.00261,-87.8110133333333,Spray
14113,42.00264,-87.8102583333333,Spray
14114,42.002655,-87.8095366666667,Spray
14115,42.0026783333333,-87.8087883333333,Spray
14116,42.00269,-87.8080916666667,Spray
14117,42.0023216666667,-87.80796,Spray
14118,42.001735,-87.8079883333333,Spray
14119,42.0011533333333,-87.8079533333333,Spray
14120,42.000586666666706,-87.8079466666667,Spray
14121,42.000029999999995,-87.8080583333333,Spray
14122,41.99988,-87.8085283333333,Spray
14123,42.000245,-87.8091483333333,Spray
14124,42.000565,-87.80968666666669,Spray
14125,42.000868333333294,-87.81020500000001,Spray
14126,42.00119,-87.8107716666667,Spray
14127,42.00128,-87.81135,Spray
14128,42.000828333333295,-87.8118783333333,Spray
14129,42.0009816666667,-87.8130883333333,Spray
14130,42.001253333333295,-87.8131533333333,Spray
14131,42.001565,-87.8127766666667,Spray
14132,42.00195,-87.8123533333333,Spray
14133,42.0023833333333,-87.8118466666667,Spray
14134,42.00289,-87.8116016666667,Spray
14135,42.0034366666667,-87.8116133333333,Spray
14136,42.0038583333333,-87.8117116666667,Spray
14137,42.00354,-87.8120683333333,Spray
14138,42.00325,-87.8124416666667,Spray
14139,42.0029416666667,-87.8128183333333,Spray
14140,42.002575,-87.81321,Spray
14141,42.00221,-87.81367,Spray
14142,42.00248,-87.8149433333333,Spray
14143,42.0027833333333,-87.8146033333333,Spray
14144,42.003125,-87.8142433333333,Spray
14145,42.0034616666667,-87.8138716666667,Spray
14146,42.003885,-87.8133866666667,Spray
14147,42.004186666666705,-87.8130266666667,Spray
14148,42.004295,-87.8134233333333,Spray
14149,42.0042666666667,-87.814225,Spray
14150,42.00403,-87.8147933333333,Spray
14151,42.003741666666706,-87.8147383333333,Spray
14152,42.003446666666704,-87.8142766666667,Spray
14153,42.0032,-87.8138783333333,Spray
14154,42.002875,-87.8133766666667,Spray
14155,42.0026033333333,-87.8129316666667,Spray
14156,42.002334999999995,-87.81253833333331,Spray
14157,42.0023366666667,-87.8121416666667,Spray
14158,42.002683333333295,-87.8117733333333,Spray
14159,42.0032733333333,-87.81178,Spray
14160,42.0039066666667,-87.8117616666667,Spray
14161,42.00432,-87.8117066666667,Spray
14162,42.00435,-87.811145,Spray
14163,42.00435833333329,-87.81051,Spray
14164,42.0043816666667,-87.809815,Spray
14165,42.004515000000005,-87.8093933333333,Spray
14166,42.0049816666667,-87.8093683333333,Spray
14167,42.005390000000006,-87.80938499999999,Spray
14168,42.00595,-87.80937,Spray
14169,42.0065283333333,-87.80935500000001,Spray
14170,42.0070833333333,-87.8093316666667,Spray
14171,42.0076483333333,-87.809325,Spray
14172,42.008168333333295,-87.80931,Spray
14173,42.00869166666671,-87.8093,Spray
14174,42.009178333333296,-87.8092916666667,Spray
14175,42.0092866666667,-87.80963,Spray
14176,42.0092933333333,-87.81007,Spray
14177,42.0092933333333,-87.8105383333333,Spray
14178,42.00929,-87.81102,Spray
14179,42.0097516666667,-87.81106,Spray
14180,42.010135,-87.8110466666667,Spray
14181,42.01018,-87.8105916666667,Spray
14182,42.010195,-87.8101616666667,Spray
14183,42.010208333333296,-87.8097416666667,Spray
14184,42.0102266666667,-87.8092716666667,Spray
14185,42.010635,-87.80924,Spray
14186,42.0110916666667,-87.80927,Spray
14187,42.011115000000004,-87.811035,Spray
14188,42.010684999999995,-87.8110216666667,Spray
14189,42.009086666666704,-87.81102666666669,Spray
14190,42.008601666666706,-87.8110366666667,Spray
14191,42.008103333333295,-87.8110116666667,Spray
14192,42.0075566666667,-87.81101,Spray
14193,42.006958333333294,-87.81101,Spray
14194,42.006443333333294,-87.811035,Spray
14195,42.0063216666667,-87.8105466666667,Spray
14196,42.00635,-87.8096833333333,Spray
14197,42.006173333333294,-87.8091883333333,Spray
14198,42.0056116666667,-87.80919,Spray
14199,42.005134999999996,-87.8091783333333,Spray
14200,42.0047166666667,-87.8091983333333,Spray
14201,42.004566666666705,-87.80960999999999,Spray
14202,42.0045333333333,-87.8102266666667,Spray
14203,42.0045166666667,-87.81093666666669,Spray
14204,42.0045116666667,-87.8114566666667,Spray
14205,42.004473333333294,-87.8121666666667,Spray
14206,42.004940000000005,-87.8122833333333,Spray
14207,42.005481666666704,-87.81228,Spray
14208,42.006063333333294,-87.81226,Spray
14209,42.0066183333333,-87.8122633333333,Spray
14210,42.007163333333295,-87.8122633333333,Spray
14211,42.007670000000005,-87.8122733333333,Spray
14212,42.008173333333296,-87.812275,Spray
14213,42.0086966666667,-87.8122766666667,Spray
14214,42.0092283333333,-87.8122783333333,Spray
14215,42.0098983333333,-87.8122183333333,Spray
14216,42.010541666666704,-87.81222,Spray
14217,42.0112566666667,-87.8163666666667,Spray
14218,42.01072,-87.8163616666667,Spray
14219,42.010141666666705,-87.8163733333333,Spray
14220,42.0095883333333,-87.8163966666667,Spray
14221,42.0090333333333,-87.8163933333333,Spray
14222,42.0084433333333,-87.8164116666667,Spray
14223,42.0079133333333,-87.8164183333333,Spray
14224,42.0073733333333,-87.8163816666667,Spray
14225,42.006778333333294,-87.81641,Spray
14226,42.0062333333333,-87.816385,Spray
14227,42.011461666666705,-87.81776500000001,Spray
14228,42.011438333333295,-87.8186916666667,Spray
14229,42.0119233333333,-87.8187933333333,Spray
14230,42.0122966666667,-87.8190816666667,Spray
14231,42.012288333333295,-87.8197533333333,Spray
14232,42.0123066666667,-87.819755,Spray
14233,42.01232,-87.81895,Spray
14234,42.0132383333333,-87.819245,Spray
14235,42.0132333333333,-87.8198333333333,Spray
14236,42.013231666666705,-87.8195916666667,Spray
14237,42.0133066666667,-87.8188383333333,Spray
14238,42.013915000000004,-87.8188283333333,Spray
14239,42.014145,-87.81919,Spray
14240,42.014125,-87.819645,Spray
14241,42.014134999999996,-87.8189733333333,Spray
14242,42.01457,-87.8188133333333,Spray
14243,42.015038333333294,-87.8191466666667,Spray
14244,42.015025,-87.8198733333333,Spray
14245,42.01504,-87.81899666666669,Spray
14246,42.015508333333294,-87.81885,Spray
14247,42.0160783333333,-87.818855,Spray
14248,42.016586666666704,-87.8188233333333,Spray
14249,42.01706,-87.81883499999999,Spray
14250,42.017708333333296,-87.8188283333333,Spray
14251,42.018263333333294,-87.8188183333333,Spray
14252,42.0186366666667,-87.818975,Spray
14253,42.018646666666704,-87.8198433333333,Spray
14254,42.0186,-87.8205466666667,Spray
14255,42.018085,-87.8206216666667,Spray
14256,42.0175216666667,-87.82060666666669,Spray
14257,42.01699666666671,-87.8206083333333,Spray
14258,42.0165066666667,-87.8206383333333,Spray
14259,42.016026666666704,-87.8206316666667,Spray
14260,42.0159516666667,-87.820145,Spray
14261,42.015966666666706,-87.81942,Spray
14262,42.0160466666667,-87.8188666666667,Spray
14263,42.016631666666704,-87.818845,Spray
14264,42.0168683333333,-87.8191733333333,Spray
14265,42.01685,-87.8200033333333,Spray
14266,42.0168466666667,-87.8206033333333,Spray
14267,42.017348333333295,-87.8206783333333,Spray
14268,42.017756666666706,-87.8204816666667,Spray
14269,42.017768333333294,-87.81965833333331,Spray
14270,42.01777,-87.8189666666667,Spray
14271,42.01828,-87.8188716666667,Spray
14272,42.0186566666667,-87.818635,Spray
14273,42.018671666666705,-87.8176666666667,Spray
14274,42.0187016666667,-87.8168116666667,Spray
14275,42.018711666666704,-87.8160316666667,Spray
14276,42.018736666666705,-87.8150666666667,Spray
14277,42.018765,-87.8141716666667,Spray
14278,42.018781666666705,-87.8132433333333,Spray
14279,42.0188133333333,-87.8122083333333,Spray
14280,42.018840000000004,-87.8112283333333,Spray
14281,42.018865000000005,-87.8103383333333,Spray
14282,42.0188833333333,-87.80939000000001,Spray
14283,42.0189066666667,-87.8086233333333,Spray
14284,42.0172283333333,-87.8067233333333,Spray
14285,42.016741666666704,-87.80671,Spray
14286,42.0161366666667,-87.8067033333333,Spray
14287,42.015468333333295,-87.8066983333333,Spray
14288,42.0147616666667,-87.8067083333333,Spray
14289,42.01409,-87.8067066666667,Spray
14290,42.0134416666667,-87.80671833333331,Spray
14291,42.0127433333333,-87.8067266666667,Spray
14292,42.0118316666667,-87.806775,Spray
14293,42.01178166666671,-87.8074216666667,Spray
14294,42.011753333333296,-87.808145,Spray
14295,42.0117333333333,-87.8088833333333,Spray
14296,42.01171,-87.8097033333333,Spray
14297,42.011683333333295,-87.810585,Spray
14298,42.011663333333296,-87.81131500000001,Spray
14299,42.011643333333296,-87.8121266666667,Spray
14300,42.011618333333296,-87.8131483333333,Spray
14301,42.011593333333295,-87.813985,Spray
14302,42.011571666666704,-87.814865,Spray
14303,42.011548333333295,-87.8158366666667,Spray
14304,42.011526666666704,-87.8167416666667,Spray
14305,42.011509999999994,-87.8174716666667,Spray
14306,42.01194,-87.8176033333333,Spray
14307,42.01258,-87.81759833333331,Spray
14308,42.01323666666671,-87.8175866666667,Spray
14309,42.013915000000004,-87.81759,Spray
14310,42.0145466666667,-87.8176,Spray
14311,42.015055,-87.817595,Spray
14312,42.015575,-87.817645,Spray
14313,42.016075,-87.817665,Spray
14314,42.01660333333329,-87.8176566666667,Spray
14315,42.0171566666667,-87.8176666666667,Spray
14316,42.0177383333333,-87.81764333333331,Spray
14317,42.0182933333333,-87.8176416666667,Spray
14318,42.01866333333329,-87.8174833333333,Spray
14319,42.01869,-87.81674833333331,Spray
14320,42.0184,-87.816435,Spray
14321,42.017863333333295,-87.8164283333333,Spray
14322,42.017286666666706,-87.816425,Spray
14323,42.016725,-87.8164133333333,Spray
14324,42.0161233333333,-87.8164166666667,Spray
14325,42.0155266666667,-87.816425,Spray
14326,42.014993333333294,-87.8164266666667,Spray
14327,42.014435,-87.816425,Spray
14328,42.0139833333333,-87.8164266666667,Spray
14329,42.013501666666706,-87.8164183333333,Spray
14330,42.013011666666706,-87.8164183333333,Spray
14331,42.0123866666667,-87.81642,Spray
14332,42.0118983333333,-87.8164383333333,Spray
14333,42.011548333333295,-87.81603,Spray
